"","Coffee2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"467","2016-05-17",3.96098027490961,8.3194092218033,2.98339626201862,-11.4539165697895,1308,10512,-0.559352119283929,7.5026967496612,-1.00095437318348,13.4001560483107,20.4019197007995,-23.6582524886177,-2.3292730813278,-6.87969068504035
"468","2016-05-10",0.430068653012405,-4.11208704170321,1.03877199097209,25.5561494392671,-977,-13265,5.13234656368216,-7.19576761095428,3.52552330010969,-12.4799697993117,-12.4926357211706,41.7072751973421,0.096800222670268,24.1291243265408
"469","2016-05-03",-0.0753745001160766,-0.488849932402857,0.671473827622471,16.8874953973443,-1179,-8593,0.331670948593477,-6.53130631878334,2.05425459388895,-0.533961114883041,-4.98564111500759,23.7422148209903,5.48025029445505,5.52817774059395
"470","2016-04-26",-4.1200719990627,5.13330271187176,-4.1198137123363,-25.0682946463598,261,15711,-14.1078204770347,4.89113705773576,5.57877620175891,-1.95713658926771,10.2622885029945,-30.3403855937596,-15.0510525799666,-33.7649399794227
"471","2016-04-19",2.37592825904898,4.26482072062999,1.65945198809201,3.07701871447517,966,2176,0.0836995236140226,1.13016735873686,-2.6321331660812,5.76011587442427,11.4754256744666,2.7757869320185,2.40778345188737,-0.89920151549272
"472","2016-04-12",0.626548461979759,-2.09305433347513,0.173257246557057,-1.2127964462632,673,-1206,3.8971297468569,0.690887230657999,3.19836595844514,-9.0682208362157,-6.49357426556918,2.20550079029458,-5.1420945814229,-7.60296946079233
"473","2016-04-05",3.24862725986605,2.88443616943059,3.37618977918375,-10.4854882871461,-356,6554,3.67201370611721,8.05321982131595,-0.141940790856943,-1.08943428837698,7.61932820829827,-10.7142802940697,-5.60076369386291,-33.6472236621213
"474","2016-03-29",1.4680004436654,5.09284040151119,1.05888548050839,-8.98834743406383,593,7616,-2.90050544565261,3.9542250932362,-10.1274556536131,-10.0630101969875,19.0549547750669,-16.5831622375221,-4.44342285036008,45.3941752444899
"475","2016-03-22",0.198407748645657,-1.04672315029788,-0.218161735681655,-3.18906827338967,668,168,1.7386088414387,0.569109128564094,0.641771436959893,5.66605682389305,-1.58045604246677,-7.28697189699155,-5.31415993953441,0.364216200480705
"476","2016-03-15",-4.34577583472109,-10.404164296234,-5.6577924645417,13.0575035993171,2179,-13268,2.57983337419425,-11.1585127050454,1.28614338717217,-1.55004605383766,-22.2961570614366,16.2124445969607,4.17855222395396,23.3586448142379
"477","2016-03-08",1.75404112760393,-6.98381492765989,2.25355285283584,33.1358481303537,-807,-20267,10.3386645549319,-10.5153870768607,1.01478790546174,13.4091298817035,-18.5108417486125,40.802687616921,8.83021818836891,24.5380525577731
"478","2016-03-01",-0.561939743469964,-4.97118572507365,0.722506974928727,13.1771137863927,-2001,-11026,3.25061480649236,-6.31889767737714,4.20715437012404,-10.4384372287186,-21.2891979873529,19.6113004710531,11.0983214837463,6.74810560348398
"479","2016-02-23",-3.6366920315535,1.65971228926463,-4.75450508875745,-14.513867321276,1845,9348,-8.25531975426976,0.876551856353736,-0.992669246645406,8.96625361004659,6.49368481693262,-17.7381347388643,-1.8891824646893,-26.2351108390371
"480","2016-02-16",1.38346900901922,-1.79915325430677,1.7536334713478,2.43815639348259,-600,-2555,4.21344420503207,1.38609163669638,3.78708501770681,3.30844527612584,-11.6104337931294,2.12307531950202,3.52439733408954,3.04865715707159
"481","2016-02-09",1.48283140248466,-1.3468704691137,1.04264715652977,-6.51335703212226,637,2455,3.86170929419478,4.89562972874467,-7.20429375739364,3.29306778130114,-0.079703005666687,-10.7890626036212,16.4259878918932,2.99066328129172
"482","2016-02-02",1.69122635336745,1.35693973126099,1.52891114629483,8.46874205417478,214,-3508,1.96419788192905,-1.99305521408917,-0.150103776362265,-1.04162341378622,4.43660029549857,11.8976576369507,-0.868555541914873,3.69827228139847
"483","2016-01-26",3.25901147626091,-4.46969733601588,3.42642590034821,14.8568656516531,-345,-11807,9.13774733153847,-3.26722960484815,-1.26865382361281,2.0227104702121,-6.92653178417988,18.973053322731,-9.27152941110361,7.93143885659493
"484","2016-01-19",-0.861552285999956,0.556486132756717,-0.422786703714451,4.37470609355479,-687,-2469,-1.88147433212507,-3.62319756190299,-1.64820718124083,-2.3077559650563,2.54447198635184,5.5777354222327,3.24013359743613,5.60191031191302
"485","2016-01-12",-4.82735278384077,-0.853242370390817,-4.77130118828164,-5.62164257857365,66,3059,-7.82347217609818,-4.18514923384343,-2.85461233619522,-0.77781581378229,2.95482146851,-6.33770280887784,-3.60097733141611,-7.48275279373036
"486","2016-01-05",-11.1922267369117,-5.26392484262743,-11.2794527288706,-27.8972515784709,456,11870,-16.0773357525215,-1.31468842859856,-6.00903931499666,-0.670071060311983,-1.74167475074327,-35.8701802042891,-12.1300887189056,-20.9832508430901
"487","2017-12-26",23.0175504045096,31.6072896499566,25.330256291508,78.469922740465,-4764,-33175,14.8950676429919,-20.5443392335519,30.6653987530256,-7.67211030224626,21.8550081237279,100.28821741647,57.4168234191806,25.690337673991
"488","2017-12-19",-4.99519623118854,-0.982038937475593,-4.33504052483453,-4.5256680615184,-755,3759,-9.29570232941632,-4.06647378901219,1.69497632338018,-32.6471042024263,-3.43862743078187,-2.25571743453017,-3.53563742604006,-2.08370202541666
"489","2017-12-12",-0.569293824838724,3.04604952234282,-0.799680849896411,-3.91454667464117,436,6458,-4.76883350610358,3.42083571754213,6.76669390815761,-11.1571715750467,1.88133995197042,-4.89473103943165,-5.80512299331097,12.9272085672916
"490","2017-12-05",-10.2961965909039,0.381950221515304,-11.7164766944519,-20.097180451066,2910,17740,-24.9282563728489,-1.7312392254059,-3.01619552640133,-19.8231459058594,7.16502314562941,-19.1442601969932,-3.91861066864827,-30.6230329904251
"491","2017-11-28",0.911000957183106,-0.235571369245768,0.978495658896428,3.8773443153433,-147,-3299,2.66909408352909,-2.27105119572091,-1.37888318197046,-47.0974769567378,-0.00944628997654462,7.09468693738575,2.86768597553362,-1.6435911847946
"492","2017-11-21",4.02571092112129,1.04899616277301,4.51573974571566,7.61632475627803,-982,-5502,8.36255944573896,0.807449884378464,2.62960228904401,-6.96206936890142,-0.565249787947231,8.30980724762398,-0.211516799620881,5.81744500445645
"493","2017-11-14",4.74193530446918,-0.301164429544798,4.53656809805683,-1.0544872888282,49,652,11.421992087498,11.0485765935257,-2.10184728692866,27.7576838297368,-0.196532221625567,-3.14118765054801,5.02632664272902,9.82670122365281
"494","2017-11-07",7.60389616461961,-1.36087354625491,7.98716447115186,9.43281934616937,-1159,-9786,17.7802804770936,6.37778855318256,-3.86544490653709,83.7445952203012,0.768079635369823,5.47024301906216,1.26950787353657,-7.3971713807687
"495","2017-10-31",-0.0863555409591044,0.426910786641699,0.414732170965415,-2.55081738583929,-896,2777,-0.618641438451739,3.66435980121516,-2.03222742482154,-2.5144181801025,3.93006388466492,-2.58952346868586,-0.460402806049132,-2.10432630424648
"496","2017-10-24",0.125741354466768,-2.19132731911262,-0.287964777684557,-1.509671201954,736,-515,2.48543538509196,0.993675536326144,0.138254558499007,2.13351068467578,-6.27156900834933,-2.04229056319178,0.302592899889298,0.30796685334149
"497","2017-10-17",-3.71226752528102,-0.574101852232545,-3.9879925446284,-5.75445344473628,743,4628,-6.93518734653189,-2.19024841400888,0.641855462644614,2.06557948784791,1.44642521724414,-6.74886916137538,-8.6443473505474,-4.46798337153052
"498","2017-10-10",-5.61534972970108,-0.178841784419959,-6.40363390630885,-9.70339279527312,1641,7842,-11.7213644147213,-3.21012607287745,-1.65603527511387,-1.91066078916489,3.22608622182212,-10.7775902980976,-3.93195426231117,-8.43533333108297
"499","2017-10-03",-1.03132563520063,-0.550215783994545,-0.681692885268959,-4.13871907710099,-512,2712,-1.60683787535696,2.45216417244691,0.0597966930314442,-0.0714711168006588,0.735567862324338,-7.63837848322275,-5.87720715996287,25.507175846548
"500","2017-09-26",-5.43702157250117,-0.765228518912409,-7.10606398801215,-18.4513116976198,2812,12036,-11.3604304369249,1.88481212285616,-4.09278584478425,-0.789572232121216,6.87322618217436,-21.636535946225,-11.9880783156319,-14.8625476361584
"501","2017-09-19",-1.90196334743664,-3.5068458052514,-2.17536813425188,-2.70413653010504,451,-1237,0.204241646033942,-1.79862831308917,1.03001878700208,0.33573173021999,-12.4296878210378,-1.60732488753137,7.13176970098068,-16.697884408137
"502","2017-09-12",7.11392904326225,4.50473094349189,8.15033392086306,24.7035993094713,-1801,-13320,10.3779194854482,-5.50993149426908,0.315397007480023,1.44981743310701,7.38404654529283,29.5599446156722,10.3355906991538,11.5868493256242
"503","2017-09-05",0.408583377093485,-4.30970944772149,0.321528570547969,-3.91812262471589,123,-597,5.85602009321917,4.2269989276285,-1.39472993955678,-2.31541552826773,-5.56709425132134,-3.71164113395697,-10.2575977145685,-8.71380875828063
"504","2017-08-29",-5.03293855786833,-4.62568906714793,-5.18048974606184,-14.8604017140912,412,6668,-5.48175164913278,2.66334918243381,-1.02027056965781,-21.1081837079339,-6.72599452365326,-14.5402709769268,-11.4216119847621,-9.23304002287431
"505","2017-08-22",-4.12583590013789,-1.96606969170272,-4.59386723453576,-13.3414276293621,818,6557,-6.5719108479442,1.43747951118787,-1.49826423025807,6.52279642997975,-0.864921794717155,-19.8346300496645,-6.99782915152003,19.5369272186431
"506","2017-08-15",1.68670723485178,3.84512166017146,0.492828838127402,-22.2034940475412,1705,14259,-0.874512330170241,12.7151796978461,-3.2497008744528,-2.71894404000239,13.0019762104821,-27.765927191232,1.40643476517592,-9.07595073146172
"507","2017-08-08",9.85031114209658,0.637776480119356,9.92212214760446,7.98678170434091,-208,-3259,20.0091825855843,10.7839127710225,-3.32189577925224,22.2166904581593,2.54394222106011,6.92694751590643,8.25515253488227,-6.4763856324614
"508","2017-08-01",0.829197316993913,1.29066137294203,0.498030309554309,20.3744803812075,527,-10052,0.365128200380838,-9.65609617059773,-0.304682952788227,-2.18486320305793,0.827993068570798,25.6697983428593,7.8266430689748,16.9654866363224
"509","2017-07-25",0.855009891747471,0.745877151744168,1.51168239566566,15.1663902914226,-1079,-9247,0.965146952741769,-7.562601081497,2.19169081323241,2.2882698877476,-2.56737278360895,19.0458085574434,5.95696961165881,1.00926003872246
"510","2017-07-18",3.48915505536525,3.10874588978702,3.72149876368084,12.8213207099906,-454,-7003,3.87118520637539,-3.6322767069171,-3.00491294519833,-1.66747726448637,7.19693622013899,17.0111925724367,8.90824384284485,-9.45406015286778
"511","2017-07-11",1.07909079891009,0.525215650147004,0.937344333683043,10.4739680979728,221,-8346,1.6301567656873,-8.25064460475797,6.5865592231857,3.0247835310659,-5.40487409102788,12.030882994676,-0.203673739928867,2.54281771693261
"512","2017-07-03",1.00471012771752,4.50962636984062,1.6246542435816,4.68897180389547,-1099,-342,-2.58849693569001,-1.72290036386258,-3.59838781657391,0.226321246315386,5.85846486761863,6.32823425781464,21.3507299351784,-11.5856986372249
"513","2017-06-27",-1.38298735719413,-1.47231444901834,-0.869045903969834,0.202758883540355,-847,-1481,-1.28818863512947,-2.09202352929836,3.70869332016479,0.619755209241291,-2.95168582015108,-0.013957885276028,-10.2214103521337,2.85847171296378
"514","2017-06-20",-2.49249354972303,1.94593366563414,-2.27177010162709,-7.49014278855746,-279,8411,-7.42408328027455,3.43114294454256,-0.452757739948595,-23.0839908884946,1.85568561483702,-7.17221959742496,7.93252915882423,10.9442193833832
"515","2017-06-13",2.8313600572087,-1.36147445515036,2.86115485494367,-4.5931289149328,-170,2664,7.50189294232406,10.0310596118359,0.245498201131156,29.8903718657334,0.675668852533207,-8.94472927323662,-10.0766877782403,-0.916305970631903
"516","2017-06-06",-0.225586812555179,-1.37679797889518,-0.481493384256027,-6.64247745642452,454,4087,0.986802377117613,4.72247914211632,1.91879927927694,1.84044706169733,-4.11557437921939,-7.79861216869495,-3.24792691723523,-7.93643516285893
"517","2017-05-30",-2.21977616627225,1.80922124338352,-2.82710539901263,-10.4848148474199,1111,9240,-6.59289779483601,2.88888882847722,2.76846917411167,-1.62030964903845,5.10550401402625,-12.3685642881185,-9.70371603732758,-5.65723794725468
"518","2017-05-23",-1.04301131295088,-1.30061949080691,-0.765160232943174,-5.34493622402774,-436,2469,-0.752198523807834,2.31195394952639,-0.865046128658697,-0.50388517279103,-2.46391087397964,-6.46272956060923,0.657794071142703,-2.63010845593019
"519","2017-05-16",-1.38702392633032,-0.946614480816343,-2.2327914564233,-5.49876935510483,1433,2696,-1.88517100088195,-0.176336483795048,-0.215486550573551,0.0841573792570216,-2.00259493790202,-7.04087684325803,-0.242253859733488,-0.605619476604957
"520","2017-05-09",-0.0877561671032367,0.899438426966093,-0.236828446866788,-5.485285889044,245,4097,-1.22158384433764,2.84992122045757,-0.0519939698708782,-19.9503016674642,1.96602826660879,-3.35215058064815,0.825935815667656,-0.419815897863529
"521","2017-05-02",-1.13913869768272,-3.79904601889827,-0.98451383662912,1.17714979097343,-233,-3936,1.86223642066494,-2.22479017810464,-6.9724959065427,-2.00979212120611,-3.02170579496632,1.41271629324091,3.12441868068394,3.97949633075694
"522","2017-04-25",-1.96656837814135,-0.398886522961561,-1.66773996489322,-6.50848982678145,-441,3420,-3.71489033204444,1.05267207915247,-2.27574149727197,0.130890071043055,-0.00289968538442764,-8.25665733853072,3.5101693631896,-0.811857513780545
"523","2017-04-18",-0.0312558806657037,13.4137335078531,-0.015100797854295,-11.3964650028453,-25,17971,-17.8450400190057,5.64266487933143,-5.65931402417092,-0.853863972674596,21.8924258381533,-13.353469530349,33.3386471797157,-11.6357518665163
"524","2017-04-11",4.26571666422078,-3.25358561668168,4.78488465551461,8.70866814077758,-958,-7581,14.9062108322672,2.94189319718807,-1.41656622945288,5.56768125596729,-5.94357816394258,8.62911324718336,-0.558267173968474,14.5874770523399
"525","2017-04-04",-1.82175975391594,-2.26340341992071,-1.60907095738079,1.77877333122662,-292,-3039,-1.25378018321083,-3.28888946035431,0.555641789809336,21.8791694909978,-5.18282239321248,-2.47095787295937,-1.06778491320956,0.434354088613809
"526","2017-03-28",-3.59379312696486,-1.15906141816797,-3.91539056707213,-5.27199762423969,629,1801,-6.79827054025086,-3.23249329547473,1.09608388353699,-5.54495455785027,-5.0161984234526,-5.44468465777594,2.49634353127632,-3.38607927443739
"527","2017-03-21",-2.4994521939341,3.21080387237167,-2.51570656893545,-14.4995582749013,94,9989,-10.7893769115085,2.95900616628852,-0.31366897475511,-3.38430832559204,6.86588161894797,-16.8839564985207,2.12296195160473,-18.8987293949573
"528","2017-03-14",-1.82494005480702,-2.13829084348145,-1.79790294095259,-1.14132456570584,8,-1432,-1.33891788119751,-2.07393585271678,2.07179201501653,-4.88614230117257,-5.20698251644713,-1.41065473580699,-3.36334425571465,8.74010926047237
"529","2017-03-07",-3.23305717983065,-0.0299765186184686,-3.28319622296416,-15.5935358835732,159,6451,-8.39230714828503,1.49317868335253,3.54330587352418,-25.0952705159566,-2.49464279858067,-14.5655606822331,-1.74366363574556,-5.73309317391093
"530","2017-02-28",-1.65482105459613,-0.575735037986291,-2.23813036844724,-11.6133490371293,878,3692,-3.49387973796862,0.898374114473022,-1.1055865194681,1.62891561160414,2.38418276175487,-18.9570005910033,-5.49414711251188,9.53970456834625
"531","2017-02-21",-1.94135070920414,1.25410888451469,-1.1331825058754,-7.76634733364041,-1106,3684,-7.72044220458366,0.863040807198345,-0.538538564875424,-6.91488412291381,7.99328026375985,-8.82614372514556,-10.472444282475,-3.91946548608804
"532","2017-02-14",0.0302984398622641,-0.027576317633482,-0.0651023261692529,1.16004381717207,134,-394,0.139689578314517,-0.420980198286536,9.58774583994941,-1.96903266297443,-5.67778840793949,2.71466935831235,-8.26852668742077,-1.77721697457969
"533","2017-02-07",3.90564692684983,-3.93544305160169,4.263305265086,-10.2987887172167,-631,-367,17.2210960027519,8.15423696162956,0.294993234176033,32.6491224873774,-4.81845424012004,-28.3228415745063,-13.1830317444361,-6.89928714869517
"534","2017-01-31",0.28399467722604,2.44611293908328,0.126765497447145,-9.89407793696451,223,4877,-3.11372962987218,2.4215226680651,-1.65740127316454,0.800187168583122,9.20887545590894,-26.0098343860527,-5.61682113126043,19.9415990153254
"535","2017-01-24",-1.67749964050508,-1.43798118836322,-1.61654587492777,-1.22767036718905,-38,-956,-2.06573592996069,-1.70044448632893,-3.49920069795875,-1.768941140881,-3.08464976153413,2.53903567431326,9.47379804998736,-10.2763227914098
"536","2017-01-17",0.541546691958139,-0.243394908779848,-0.100571751950262,20.0167180530043,918,-5937,1.8048520383136,-5.03954815454364,0.601862615793003,-1.54154635047661,-4.1401693688881,14.7210588880199,8.05171818307429,61.9503528830046
"537","2017-01-10",4.51854538231231,-0.0672085140891454,5.0961392342824,22.1392304055051,-979,-7877,11.415438902344,-0.204526091060941,1.1140575347854,1.86550822122324,-3.49345589167935,40.3654579391979,5.34786833007139,3.86002479697165
"538","2017-01-03",2.87441071342993,-2.15158663326971,3.25525331140692,9.83860907638583,-691,-5938,9.60440567885978,0.862862094701278,0.9320287469329,-1.53652190640567,-5.25967152385416,13.8384139368279,-2.5414495761197,10.1857397551351
"539","2018-12-31",26.0404645388164,-5.86683405393256,28.2207004441576,82.4376565619133,-5649,-60512,55.6755398150218,-3.73288739445812,11.6508735711671,-71.3888664866762,-15.4589476348578,123.728678351728,-36.9541728671585,-24.0230772242162
"540","2018-12-24",-0.622394578626384,-0.147030686704674,-0.777041232972842,-0.610619349991381,380,484,-0.948074989815417,-0.926988563691111,-2.31151185595753,0.692209471188576,3.11638506010983,-1.29847265653034,-0.813879117129446,6.3748648099768
"541","2018-12-18",-0.133118883710281,3.28632100587498,-0.211260551159853,-2.56379455654319,174,5194,-2.55500926026944,1.86525812440177,4.28410302801261,0.332462904187913,2.26289925835417,-3.08064491411262,2.26998301238783,1.36309421542844
"542","2018-12-11",-0.689093971890564,-1.82199707167801,-1.42384385963972,-8.9942106612698,1567,6745,0.129051403032854,4.68050141842298,-1.95339132559482,-30.2810954048082,-2.82325639947754,-10.4422804321837,1.54763870347452,13.1190192614838
"543","2018-12-04",-5.70036160494816,-4.68722784045053,-6.22047460369668,-13.0550182759078,1408,6976,-6.43125619062772,-1.3657989895961,-2.19570425650293,-7.52936258841599,-4.55734985785714,-14.4459983810656,-15.4525316901978,-4.14338684933107
"544","2018-11-27",-1.98657747288351,1.80205577574153,-2.90310731069017,-8.1523798577388,1833,7450,-4.83683553466303,0.4654281041514,-4.10867518012203,29.9207098961028,5.77139129036262,-11.5513513206537,14.028449529553,0.873759339591906
"545","2018-11-20",-1.49468542055686,0.0326026987892192,-1.65219691312348,-1.24958189002342,350,907,-2.69877889693859,-1.90045468035702,-2.32718970451913,-39.0063543564182,2.20605642363516,-1.85417362877232,2.39324453169747,14.9423293759368
"546","2018-11-13",2.42905985476174,0.0338454020491596,2.69090942107066,2.66596083265629,-585,-1866,4.30296202503442,2.70634007517838,4.90828741364275,2.43321006595307,-0.528170241917536,1.62664616700283,-17.531656553094,8.22937058896116
"547","2018-11-06",9.77167131509038,4.63952454127678,9.30474697062742,-0.788290013548298,521,4354,13.5312674299405,15.0718385498802,1.48095913933588,1.2860732100223,7.04236411125638,-5.17938596915677,10.0630593739323,18.704323006315
"548","2018-10-30",-0.880831760328959,0.554831126387789,-0.899107441510871,9.13906875861681,71,-6367,-1.89917691953205,-6.6322896347474,2.42693286128937,71.0340618306459,-3.54123570581564,4.49715586771156,5.87948166713659,10.2229932620872
"549","2018-10-23",1.55733491148755,1.65211092926523,2.21082701410822,11.4744401726808,-1423,-8111,1.48922322117357,-3.97326439969188,-0.0527110250123641,1.86655494633801,2.29658444493221,15.4143233505927,6.26345614474246,-1.23976792896023
"550","2018-10-16",4.99096234412271,2.13064728417631,4.74806730170574,18.3830647212893,269,-15866,6.99879371878573,-6.38199540345497,3.74899864251077,-0.955590354241664,-3.65676049792221,24.3163121247139,11.7596177672825,-4.97765659967513
"551","2018-10-09",6.97105549647237,4.82215113319366,8.09971437551873,19.3464560896077,-3027,-18194,8.41699579849973,-3.54774541513905,4.80864034190311,-0.98276499008314,-1.29462068378015,23.8093543405615,18.4823211678543,-3.28908665103729
"552","2018-10-02",4.81345843924395,12.0765194588383,5.25137566694625,15.8885836201174,-1488,-10276,-0.293371889207705,-8.7135151314536,4.99481739880068,-1.0106564999985,18.5336897387197,18.1552745628121,18.7171659279786,3.28908665103729
"553","2018-09-25",1.45047723173359,1.47144812256474,2.36381694309458,7.44489118745015,-2474,-10060,1.43479019789901,-5.69359222712862,5.35604056918171,-2.70261876041147,-2.24128766978566,8.48790940058883,-1.49737755906258,1.38609149493689
"554","2018-09-18",-0.569624901330457,0.596029198865367,-0.229475404832158,1.77773190054342,-803,-2271,-1.45071180572565,-3.7238089463818,5.19486904472028,0.798148088585826,-4.76616356781818,1.37046483015766,-2.06387878149989,6.05591874961107
"555","2018-09-11",-3.1003935636857,0.622642897057268,-3.52302147856474,-5.3718687540032,1436,9261,-6.03984701835145,-0.297478194561585,3.45749094815897,-0.667782114260618,-3.38119124734106,-5.44687667814241,-0.326540094229522,-6.37623097946953
"556","2018-09-04",-0.293780588206438,-1.1338516195595,-0.257702385274605,0.413596763504387,-56,-1843,0.38674081352621,-1.41001418393589,-3.1284597882193,2.57225278608626,0.945647584623721,-0.160237597498636,0.998773873277869,4.92616602484794
"557","2018-08-28",-1.58114348280733,3.9643080920996,-1.89662479212167,-0.894000531260275,943,5638,-6.273679789307,-3.65759049075098,3.3683159895606,5.0748977944826,7.54537380013556,-0.536233863827285,-1.28113231702809,-6.53621240481392
"558","2018-08-21",1.16336475702603,2.35715924766087,1.21295177047411,3.45494379693836,-243,-2848,0.0880296097145461,-2.90847850865621,3.033433353826,8.90208508967625,-1.23998771919176,3.70958645913788,7.39383032903795,-1.40611145790377
"559","2018-08-14",2.81718243585019,3.16693279562372,2.71859840371125,-5.25940817669692,-55,11825,2.49747476793178,16.3049458875728,7.4942692545731,-2.75041321881062,-3.29093208757332,-5.69949376825818,1.78543638809181,-2.04051664632772
"560","2018-08-07",0.31327296278576,-0.472436353060424,0.301599577068323,-2.1007183210985,-4,2623,1.02851228211609,3.86822286920019,-1.75505258714423,0.598078239554134,1.32372913981982,-2.09038158122787,0.293640578815513,-3.44810278606218
"561","2018-07-31",-2.11036083173539,-0.539423654748106,-2.16047106951294,-4.83763203334426,347,6427,-3.55124688012651,1.57559036447115,-0.622036709562579,0.7865840379079,3.1742498777156,-2.45189068947553,-7.37993777985491,-35.6599010911626
"562","2018-07-24",-1.38013518808542,-0.983305928972555,-1.47667441491777,-0.555945019148041,377,-330,-1.75105588825897,-2.73469414032235,-0.915888127612696,-7.67436039522345,-0.318988308433354,-0.595475525476274,-2.5634519189639,4.51730745412355
"563","2018-07-17",-2.71759154120339,-1.15209466899628,-2.75599476905359,-3.31731139301983,358,3316,-4.20913318985345,-1.98579406143793,2.69330004188895,0.275862243907987,-13.7493605053242,-3.44028563109209,9.48451956829057,-3.91170378641945
"564","2018-07-10",-4.04414022312825,0.397086180723427,-4.29991669628578,-3.90226854442588,962,5678,-8.53700404053317,-4.84448187420892,-4.34102494083088,1.31704631897449,5.86093231056406,-4.3805567200879,5.62651527314735,-1.04043422565443
"565","2018-07-03",-0.686296568981959,2.53594407593969,-0.313603630348247,0.00152087785068034,-783,2882,-4.21185762397318,-0.748823293972301,2.83758580066671,-1.92148646334438,-1.31399262610703,-0.862535320359825,7.72920780172015,11.4545786307469
"566","2018-06-26",-7.92290806242217,-2.70440157135639,-7.78598209846226,-11.2930905811487,431,10970,-14.1769931233059,-3.11897963587651,-6.50836409383615,-7.16193658854962,7.30051447250659,-10.5949750016839,-8.50894840733094,-22.0766121214032
"567","2018-06-19",1.81165987473797,-0.444339877178024,1.56264284528707,-2.42223542907443,366,2314,4.60371449231491,6.4326419948193,0.769753011500285,-12.4059670624119,-2.6309448257873,-2.91099128020598,-0.0295435523344878,9.19563230386053
"568","2018-06-12",-2.00794157443411,-4.21377886079028,-1.68162022734197,-13.1437766215477,-510,9516,0.590811818394243,10.2408868406796,-6.37014009937413,5.13248927928878,3.80306217151816,-14.8846851712284,-12.8968924631661,-4.78733561433451
"569","2018-06-05",-5.67162161809769,-1.02771193218629,-6.25544418342674,-15.9161772033901,1654,13698,-11.2940060655056,1.92284687476523,-0.0527386435789978,-46.0166243821222,-0.45605039971619,-16.2276641594945,-5.18566572361365,0.796724958059514
"570","2018-05-29",-0.0576895103129971,0.0349312000530233,0.336877724178741,8.86536199959416,-772,-7911,-0.17586128357987,-6.80490117270374,-1.36386874681946,10.6089482617195,1.83101178673173,9.99771143516259,0.547269438993503,-2.02144429604267
"571","2018-05-22",-0.108588858860337,0.491517156844701,0.220413402198538,1.98685531860843,-640,-1358,-0.880326814742283,-1.40660247803908,-0.2600831436812,0.284738233380288,3.44815377941607,2.82654415123424,-3.73070524128103,-5.68616134153466
"572","2018-05-15",-1.12886543939137,-0.0563734946764427,-1.05988551490146,1.22823431494066,-35,-1241,-2.53489943446255,-3.25202750979336,3.40164369819771,-1.77858962722119,-6.17224111379304,1.91609496093079,2.38959277084323,-4.8616266247075
"573","2018-05-08",-2.54160806194594,-0.873137163391746,-3.27572557841229,-9.43772432026879,1618,7788,-4.80014480678861,2.41428813580313,-0.603334080596518,0.289017542223391,2.31000806777395,-10.4643156908139,-8.89544020619297,-2.85733724440558
"574","2018-05-01",5.18687735502823,3.58044026894895,4.52371794489697,10.4476365412888,928,-5850,7.36301405835285,-0.933583771011648,-2.70261216733356,13.8066547789913,11.7199693271319,11.1080934891966,4.77308518799209,1.62388767402621
"575","2018-04-24",-0.558545155382184,-0.24728004687482,-0.13902337073084,10.9315723774717,-792,-11559,-0.973805568198927,-12.2606660470186,1.88370170900889,-26.760674043234,-10.5344222246067,13.2212000050329,16.1455391537284,0.552996800946026
"576","2018-04-17",4.84403948848335,2.50564330128942,6.6580235471223,10.0129321911712,-4154,-8714,7.89181596185724,2.37198753043799,5.31370139330516,4.81016097933811,-2.12978382535169,8.19796078568071,3.29922552448494,32.5305680271088
"577","2018-04-10",-0.0525258701980391,-1.83665278771983,-0.737758300445535,-6.20795420044722,1448,5218,2.16621451443384,6.08954343788692,-8.61152137697232,72.291265968116,5.94212866207915,-8.46877052929287,1.98556552153928,-20.6939248063533
"578","2018-04-03",-1.46172694187943,-2.9252796326686,-0.409463611719474,1.54132970889211,-2043,-4924,0.293803185959618,-2.74882291310981,-1.01602909983818,3.49393556745152,-7.42608004835663,1.93845606951406,0.469132966014918,-4.71701077541677
"579","2018-03-27",-0.687305437248931,0.865684992728966,-1.91363103390891,-3.50764136085502,2610,4891,-2.55196546692176,0.00532660051142386,-3.00240404021697,2.99220125977442,2.64778140093647,-4.03071837018576,7.12408904973856,-2.72699099377149
"580","2018-03-20",-2.07715014111329,-2.67142368324862,-1.73919995628236,-1.76806008488217,-488,-889,-1.35606925982348,-1.70507206195811,1.92840686082985,7.21020555564902,-7.51694414491499,-2.76534771567611,-5.51883886388111,1.85501740008345
"581","2018-03-13",-3.74448518566535,-0.660169595279747,-2.93522965365423,-2.27793524679409,-1216,1768,-7.59347108438551,-3.71786748746992,-5.59412643466253,5.08890786103429,2.12910890983125,-2.16146275665885,6.30859011099627,-11.1174845144861
"582","2018-03-06",0.181910762322879,-1.75335904996494,-1.02593996938207,-3.83489756691393,2332,2204,2.62802087906309,2.24198706084362,-0.186651341349098,-1.52267882935995,-0.373983940028566,-4.12244252436835,-7.59568532575923,-2.78164555559322
